id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21574183,Columbus Ave one bedroom perfection!!!!,22110106,Chris,,South End,42.34095872724218,-71.08102373911967,Entire home/apt,170,1,19,2018-05-13,3.18,9,48
21575233,Luxury Loft style 2bed Condo in Seaport  District,99728847,Naoual,,South Boston Waterfront,42.35060234079132,-71.04941123465291,Entire home/apt,250,1,23,2018-04-27,3.83,4,15
21576187,"Cozy Apartment near BC,BU and Harvard w/parking",156907137,,,Brighton,42.34783797980887,-71.16644214935673,Entire home/apt,78,1,25,2018-05-04,4.84,1,6
21581412,Cozy apartment in central South Boston location.,142073813,Muhammad,,South Boston,42.33172579763821,-71.05226538050546,Entire home/apt,154,1,21,2018-05-13,3.50,1,158
21583363,Great private room in the heart of Boston Downtown,4474782,Klaus,,Downtown,42.35158440223641,-71.06503036237422,Private room,120,2,1,2018-04-16,0.94,1,66
21583773,Cozy Clean Room with WiFi near Redline,150492722,Kathryn,,Dorchester,42.30242177898489,-71.05934957680928,Private room,52,1,0,,,3,85
21587715,2BR Place to Crash in Brighton,63287626,Bill,,Brighton,42.35433086668635,-71.14649629237324,Entire home/apt,65,20,0,,,1,0
21591521,STYLISH PENTHOUSE IN CONVENIENT BOSTON LOCATION,37673574,Valentina,,Allston,42.35542123854852,-71.13519905309693,Entire home/apt,430,3,5,2018-04-10,0.97,6,47
21592508,Boston charm in Beacon Hill,23905034,Emily,,Beacon Hill,42.35975326635197,-71.06318208608221,Entire home/apt,100,1,5,2018-05-04,0.83,1,12
21596226,Spacious Luxury Bedroom in the Heart of South End,270460,Brittany,,South End,42.343155244627816,-71.0746003735791,Private room,100,1,7,2018-05-14,2.88,1,3
21596729,"Bi-level, 3 bed/2.5 bath wt parking near BCEC",157081141,Valerie,,South Boston,42.335316252555685,-71.04359692277872,Entire home/apt,325,2,17,2018-05-13,3.72,1,58
21596829,"Newly renovated home, 2 bedrooms 1 bath",226220,Sevil,,Brighton,42.35664194866012,-71.16258745290735,Entire home/apt,175,1,6,2018-04-18,1.00,3,354
21597619,"B. south end, cozy room by orange/silver line T",41932249,Ann,,Roxbury,42.33714983999971,-71.07825255585246,Private room,67,1,5,2018-05-06,3.19,15,32
21597670,Entire 1-bedroom apartment near Downtown/Longwood,60155656,Jc & Cm,,Roxbury,42.320079470574406,-71.09210442959395,Private room,85,3,23,2018-05-16,3.71,1,59
21597878,Large & Sunny Room near Dudley Station/Silver Line,145930475,Huggy,,Roxbury,42.32707110197401,-71.07963986997461,Private room,36,14,2,2017-12-22,0.36,6,365
21604166,Fantastic/stylish back bay apt. all hot spots,146209849,Vacation Rental,,South End,42.345399922735986,-71.07781142664665,Entire home/apt,199,2,6,2018-04-09,0.96,1,160
21612082,Boston / Brookline Room for Rent,157204476,David,,Brighton,42.34329731173122,-71.13962645131717,Private room,70,3,1,2017-11-19,0.17,1,0
21623737,Comfortable Studio 1 Minute Walk from Green Line,124710895,Philip,,Brighton,42.33784595560381,-71.14733278969878,Entire home/apt,100,1,40,2018-05-13,6.38,4,45
21623921,COZY 3BR Home Near Northeastern,76474966,Eric,,Roxbury,42.318721179137775,-71.0788351969536,Entire home/apt,160,4,0,,,1,0
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,,Brighton,42.341993993723946,-71.15382458070617,Entire home/apt,175,2,3,2018-05-10,2.50,1,172
21628970,Downtown Boston 1BR 26th floor view,9166353,Eric,,Downtown,42.35137028853274,-71.06318471360134,Entire home/apt,150,3,2,2017-11-19,0.32,1,0
21632673,Vibrant 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351119222702785,-71.06154975241355,Entire home/apt,109,2,2,2018-04-06,0.34,291,146
21633293,Grand 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35156634704869,-71.06177305584205,Entire home/apt,109,2,13,2018-05-11,2.06,291,151
21635255,1C. cozy/quiet room-BU Med/NEU/Convention ctr,41932249,Ann,,Roxbury,42.33697207106045,-71.08008548946307,Private room,69,1,15,2018-04-22,2.81,15,0
21636688,Spacious Private Bedroom,13881613,Aakash,,Mission Hill,42.33367583475704,-71.10661507697928,Private room,35,1,1,2017-12-10,0.19,1,0
21641017,South End Charm Private Apartment M329,32532791,Marie,,South End,42.34309380965256,-71.07605918161101,Entire home/apt,175,3,1,2018-04-10,0.79,29,102
21642295,1 Bed Apartment in the Heart of Beautiful Back Bay,40797818,Margaret,,Back Bay,42.35319498211204,-71.0781503481773,Entire home/apt,199,2,3,2018-05-13,0.48,1,4
21642930,"Quiet, Warm, Boston Condo",2622974,Ahmed,,Roxbury,42.32694554562179,-71.09596896053677,Private room,89,2,1,2017-11-20,0.17,1,81
21643081,One bedroom apartment in the heart of Boston!,6866722,Jeff,,Back Bay,42.35307416330126,-71.07616617538625,Entire home/apt,185,1,9,2018-05-04,1.55,1,69
21643899,"Elegant Triplex in heart of South End, Boston",157515900,Nancy P.,,South End,42.34177154558145,-71.06982597252222,Entire home/apt,875,2,1,2018-05-06,1,1,163
21646304,Cozy Private Room/Bath Near Airport and Downtown,157260766,Doug,,East Boston,42.378158869359204,-71.03014082066431,Private room,75,1,24,2018-05-03,3.73,1,5
21648557,"Harvard Business School in Allston 2Bedroom, 2Bath",19548932,Joe,,Allston,42.36232715204447,-71.13079178305989,Entire home/apt,299,1,10,2018-04-08,1.55,13,72
21648590,Historical Charming Private Newbury St Brownstone,157562174,Jason,,Back Bay,42.34973450042218,-71.07910150812728,Entire home/apt,129,1,37,2018-05-12,5.78,2,171
21648941,"Cozy, spacious apartment near Harvard, BU",88256824,Nancy,,Brighton,42.35596046690333,-71.14717036906391,Private room,48,180,1,2017-12-18,0.20,1,180
21652232,Modern Beautiful 1 bed (HOST NOT INCLUDED),157161810,Rebecca,,Beacon Hill,42.361002950768444,-71.06704426173032,Entire home/apt,149,1,1,2017-11-07,0.16,1,90
21654914,"2 Rooms/ 1bath near Boston College area, next to T",150592746,Lisa,,Brighton,42.34307134051059,-71.16849030473024,Private room,150,2,6,2018-05-05,0.96,2,37
21661646,Modern 1-BR in Boston near House of Blues!!,95459395,Bluebird,,Fenway,42.34322238297078,-71.09747947890067,Entire home/apt,130,3,0,,,203,106
21662298,Spacious 1-BR in Boston near Boston Conservatory!,95459395,Bluebird,,Fenway,42.343229107321875,-71.09791627385243,Entire home/apt,141,3,0,,,203,106
21662561,Beautifully Furnished 1BR in Boston near Fenway Pk,95459395,Bluebird,,Fenway,42.34445183431561,-71.09738365321124,Entire home/apt,152,3,0,,,203,106
21662744,Back Bay Fenway Hynes Convention Two bedroom,157669032,Scott,,Fenway,42.34658899375686,-71.08757101828962,Entire home/apt,195,2,10,2018-04-30,2.19,1,216
21662807,Plush 1-BR in Boston near Museum of Fine Arts!,95459395,Bluebird,,Fenway,42.3438640699326,-71.0994131068436,Entire home/apt,158,3,0,,,203,106
21662844,5min walk to Green Line and 86 Bus,123928442,Jin,,Brighton,42.3454736022685,-71.1506715924314,Private room,70,1,5,2018-04-08,2.46,3,121
21663044,Beautiful 1-BR in Boston with Great Amenities!,95459395,Bluebird,,Fenway,42.34376223739278,-71.09871726427357,Entire home/apt,160,3,0,,,203,106
21663547,"Private, Cozy & Sunny Room by the metro",100694816,Monty,,Brighton,42.341724147185275,-71.15059377766548,Private room,45,1,32,2018-04-29,5.13,1,0
21667214,Bedroom,10964750,April,,Dorchester,42.32409026319456,-71.05902725708968,Private room,50,1,2,2017-12-24,0.37,1,0
21669097,Welcome to Boston!,87223790,Daniel,,Roxbury,42.33130884079022,-71.08075932244374,Private room,75,1,11,2018-05-15,4.71,1,330
21673781,375 cozy private room in the heart of Boston,25149641,Akiki,,Back Bay,42.348864095087286,-71.08996622308585,Private room,120,1,8,2018-05-04,1.42,20,324
21674132,"375 Spacious, beautiful private room in Boston",25149641,Akiki,,Back Bay,42.35050759214568,-71.08963618243526,Private room,120,1,6,2018-04-08,0.96,20,59
21674283,375 beautiful fireplace and private room in Boston,25149641,Akiki,,Back Bay,42.34892309032163,-71.08888232086657,Private room,115,1,12,2018-05-03,2.08,20,352
21674431,375 small and private room in the heart of Boston,25149641,Akiki,,Back Bay,42.34922701210046,-71.0885816691406,Private room,95,1,2,2018-01-08,0.33,20,350
21676574,Expansive 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35149678860189,-71.0613284163472,Entire home/apt,699,2,5,2018-01-25,0.79,291,145
21677482,Smart 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.351631084676,-71.06351228554051,Entire home/apt,699,2,1,2018-01-23,0.26,291,165
21677674,"Spacious Luxury Condo - Near Fenway Park, Train!",149617117,Demetrios,,Mission Hill,42.33185852675089,-71.09856731184952,Entire home/apt,199,1,18,2018-05-11,2.89,7,267
21678120,"Renovated Luxury Condo - Near Fenway Park, Train!",149617117,Demetrios,,Mission Hill,42.33261891428776,-71.10069416118978,Entire home/apt,199,1,8,2018-04-12,1.27,7,268
21678571,Sunny South End hideaway above the trees,18975159,Eleanor,,South End,42.34565740548715,-71.07151221186261,Entire home/apt,165,3,0,,,1,0
21679735,1 Bedroom near Harvard Business School.,157815801,Volkan,,Allston,42.359419375096664,-71.12561497912927,Private room,70,1,1,2017-11-19,0.17,1,0
21679902,Back Bay studio apt on Prestigious Marlborough St,155595193,Michelle,,Back Bay,42.35014981283976,-71.08726045782126,Entire home/apt,169,1,1,2018-04-08,0.75,4,359
21681588,"8 Bedroom Designer Duplex - Near Fenway, Train!",149617117,Demetrios,,Mission Hill,42.33266292514304,-71.10002945456256,Entire home/apt,249,1,11,2018-05-06,1.91,7,242
21681614,North End hideout with a view!,7743027,Alfred,,North End,42.36690362094336,-71.05696249942069,Entire home/apt,170,2,17,2018-05-05,3.36,1,0
21682805,"High End, South End",39323824,Peter,,South End,42.346508012305755,-71.0738267979052,Entire home/apt,485,4,0,,,2,142
21683291,Richmond's Cozy Colonial near Lower Mills,46315640,Richmond,,Mattapan,42.27573696799204,-71.0892848845833,Private room,35,2,10,2018-04-30,1.62,2,6
21683907,"Location! Beautiful 3 Bedroom Apt, Free Parking!",26638332,Hannah,,Brighton,42.355044019095814,-71.1390489753765,Entire home/apt,180,2,51,2018-05-16,8.14,1,45
21684930,"Sublet in Boston (Aug 1 - Aug 31, 2018)",72055270,Thein Min,,Allston,42.35008040245568,-71.1335313447237,Private room,35,14,2,2018-01-03,0.42,1,35
21690354,Central location North End/Waterfront 2Bedroom Apt,157908369,Nikki,,North End,42.36598098497329,-71.05144404569207,Entire home/apt,349,3,6,2018-04-19,1.03,2,131
21690598,Back Bay/Fenway Place,10477120,Gary,,Roxbury,42.34057304205343,-71.08215445665815,Entire home/apt,90,2,9,2018-05-06,1.44,4,192
21693386,Modern & cozy room in Apt at vibrant South End,2513872,Naty,,South End,42.346330923778936,-71.07311123592015,Private room,200,3,3,2018-05-08,0.56,1,48
21693944,Bold 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.355460664231124,-71.0625310386317,Entire home/apt,99,2,6,2018-03-15,1.13,291,150
21694590,Spacious 1 BR. Apt. in Allston - all to yourself!,33290979,Scott,,Allston,42.3490304658289,-71.1320665429984,Entire home/apt,64,2,9,2018-05-15,1.56,1,0
21697785,"Victorian to Bauhaus, Penthouse of Hospitality",29635719,John,,South End,42.337165031053566,-71.07673026397273,Entire home/apt,159,1,22,2018-05-12,4.07,2,124
21698478,Angel’s room in Boston,57812241,Alexia,,Dorchester,42.31855656984862,-71.05670005085781,Private room,95,2,2,2018-05-06,0.33,7,173
21701419,Private bedroom in large renovated high rise condo,6574212,Jim,,West End,42.364525170964015,-71.06712709468613,Private room,130,14,15,2018-05-13,2.50,2,29
21707195,Grand private room,156566690,Mo,,Charlestown,42.38215123706368,-71.06328187933732,Private room,140,1,0,,,1,88
21707626,Backbay/Fenway....Location is everything!,158036903,Syreeta,,Fenway,42.34466417017896,-71.08868563691628,Entire home/apt,100,7,1,2018-02-23,0.36,1,61
21708880,"Spacious 1BR, Minutes from Back Bay",154342968,Kate,,Allston,42.3552552192559,-71.13511593266328,Entire home/apt,185,3,0,,,5,83
21711401,Comfortable Large Bedroom in South End Penthouse,29635719,John,,South End,42.33620703785698,-71.07661772801488,Private room,75,1,8,2018-04-08,1.33,2,46
21711473,Well-lit private room,158074512,Karen,,Allston,42.350607042597254,-71.13663607622908,Private room,80,1,0,,,1,0
21711482,Modern 1-BR in The heart of Boston + Amenities,95459395,Bluebird,,Chinatown,42.35232180707382,-71.06178739757567,Entire home/apt,135,3,0,,,203,45
21711766,Spacious 3BR 3Bath with Balcony,154342968,Kate,,Allston,42.35407539525475,-71.13507782204664,Entire home/apt,500,4,0,,,5,175
21712033,BOSTON RED-3 MIN TO GREEN LINE T-RESTAURANTS&BARS,25623270,Kursad,,Allston,42.3534138022882,-71.12879924318916,Private room,47,1,22,2018-05-13,3.53,2,56
21715658,"Affordable, Bright & Breezy Apt; Near Everything!",8993918,Molly,,Jamaica Plain,42.321653070320316,-71.10805049217478,Entire home/apt,97,2,2,2017-11-26,0.32,1,3
21724291,Fenway Area/50 yards from MBTA,44955655,Christopher,,Fenway,42.34465813814275,-71.10396469532989,Private room,80,1,0,,,1,0
21724505,Studio Apt walking distance to the Best of Boston,6441466,Austin,,West End,42.36229195924687,-71.06402655928075,Entire home/apt,115,2,6,2018-05-13,1.14,1,0
21725148,Spacious bedroom sublet in a furnished apartment,158193955,Nina,,Brighton,42.341109711202506,-71.15873528205913,Private room,27,20,0,,,1,0
21725977,Breathe-taking 1-BR in Boston + Designer Finishes!,95459395,Bluebird,,Downtown,42.35068320492488,-71.06321864699363,Entire home/apt,149,3,0,,,203,45
21726153,Artistic 1 Bedroom in Boston near Copely Square!,95459395,Bluebird,,Chinatown,42.35205381397138,-71.06170672549547,Entire home/apt,159,3,0,,,203,45
21726280,Stellar 1 Bedroom in The Heart of Boston!!,95459395,Bluebird,,Chinatown,42.352154918930346,-71.06199088742,Entire home/apt,166,3,0,,,203,44
21726558,"Spacious 2-BR Bluebird special in Boston, MA!!",95459395,Bluebird,,Downtown,42.35142462955003,-71.06308264291536,Entire home/apt,171,3,0,,,203,15
21726877,Exclusive 2 Bedroom with Great Views in Boston!,95459395,Bluebird,,Chinatown,42.35139641127043,-71.06155094932718,Entire home/apt,175,3,0,,,203,76
21727032,Upscale 2 Bedroom in Boston near Tufts University!,95459395,Bluebird,,Downtown,42.35150272223271,-71.06298703202664,Entire home/apt,177,3,0,,,203,16
21727144,Exclusive 2 Bedroom in Boston near The Opera House,95459395,Bluebird,,Downtown,42.35075385702424,-71.06329070534723,Entire home/apt,183,3,0,,,203,16
21727250,Stunning 2 Bedroom in Boston + Great Views!!,95459395,Bluebird,,Chinatown,42.35107433430655,-71.06164509194488,Entire home/apt,185,3,0,,,203,255
21727379,Bluebird  2-BR in Boston near Nightlife scene,95459395,Bluebird,,Chinatown,42.35118321075845,-71.062786997641,Entire home/apt,191,3,0,,,203,16
21727511,Lavishly Plush 2-BR in Boston near The Aquarium!,95459395,Bluebird,,Chinatown,42.35123307628369,-71.06201524169765,Entire home/apt,197,3,0,,,203,180
21728531,Penthouse in the sky with Starbucks,17406884,Vivek,,South Boston,42.335031449127406,-71.03460115611519,Entire home/apt,358,2,21,2018-05-06,3.50,3,176
21729205,Private bedrooms by Red Line Station,55597688,Lại,,Dorchester,42.30413417738631,-71.06441048021333,Private room,30,1,8,2018-04-19,1.29,1,55
21733394,Ideal accommodation for Airport and Downtown-6ppl,51361205,Sensei Boaz,,East Boston,42.3880480399518,-71.00634380877054,Entire home/apt,124,2,29,2018-05-16,4.65,4,240
21735562,BOSTON BLUE-3 MIN TO GREEN LINE T-RESTAURANTS&BARS,25623270,Kursad,,Allston,42.35157959423158,-71.12744109163867,Private room,57,1,27,2018-05-14,4.50,2,55
21736914,Alex's House,72595301,Alex,,East Boston,42.3802393727794,-71.02850313029556,Private room,200,1,0,,,1,0
21738629,1BR Apartment in the West End,51877093,Felipe,,West End,42.36432126630021,-71.06523935099838,Entire home/apt,138,2,4,2018-03-27,0.90,1,0
21738829,Downtown Access without Downtown Price-tag!,150492722,Kathryn,,Dorchester,42.299585091130446,-71.05920509023196,Entire home/apt,125,2,1,2018-01-15,0.24,3,0
21740829,Private room for two next to public Transportation,150492722,Kathryn,,Dorchester,42.287252090365875,-71.06459093718117,Private room,60,2,0,,,3,290
21753302,Charming 3BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.35064598533112,-71.0791589545501,Entire home/apt,99,2,17,2018-03-28,2.91,291,122
21753900,Penthouse 1BR in Seaport by Sonder,12243051,Sonder,,South Boston,42.343852829601744,-71.05744794565699,Entire home/apt,89,2,9,2018-05-13,1.57,291,115
21756325,"Harvard Business in Allston, w/ Private Bathroom A",19548932,Joe,,Allston,42.364472513346286,-71.12965698141235,Private room,125,1,18,2018-05-02,3.94,13,15
21763161,Cozy 1BR in The Heart of Boston near Fenway Pk,95459395,Bluebird,,West End,42.36360022381792,-71.0690166342145,Entire home/apt,135,3,0,,,203,161
21764953,2 Bedroom 1 Bath - Beacon Hill Boston (145CH#3),1386951,Todd,,Beacon Hill,42.360138169830286,-71.07138488006744,Entire home/apt,200,2,5,2018-01-21,0.94,4,59
21765379,My Home,149629129,Nadia,,Roxbury,42.309191615155825,-71.08872598146759,Shared room,70,4,0,,,3,51
21765534,Sunny and comfy 2B/2B W/1 Garage parking!,158577210,Cc,,Allston,42.35245315087964,-71.13123416825898,Entire home/apt,125,2,5,2018-01-09,0.84,1,40
21765587,My lovely quite home,158578462,Yomara,,Dorchester,42.29425849782255,-71.05773669034491,Private room,150,1,0,,,1,179
21766695,Stellar 1 Bedroom in Boston near House of Blues!,95459395,Bluebird,,West End,42.36385599330178,-71.06920052111234,Entire home/apt,144,3,0,,,203,137
21766903,Stunning 1 Bedroom in Boston near Faneuil Hall!,95459395,Bluebird,,West End,42.3648182969541,-71.06931044265625,Entire home/apt,147,3,0,,,203,137
21767071,Modern 1-BR in Boston + Plush Designer Finishes!,95459395,Bluebird,,West End,42.36491353466512,-71.06914606100123,Entire home/apt,150,3,0,,,203,137
21767299,Stylish 1Bedroom in Boston near Prudential Skywalk,95459395,Bluebird,,West End,42.36482241377986,-71.0677127809676,Entire home/apt,165,3,0,,,203,137
21767674,Beautiful 2 Bedroom in Boston + Great Amenities!,95459395,Bluebird,,West End,42.36475007516056,-71.06733549625666,Entire home/apt,171,3,0,,,203,137
21768027,Cozy 2 Bedroom in Boston near Boston University!!,95459395,Bluebird,,West End,42.36401836298804,-71.06926895110723,Entire home/apt,175,3,0,,,203,136
21768208,"Exclusive 2 Bedroom in The heart of Boston, Mass!!",95459395,Bluebird,,West End,42.3639779228291,-71.06715633228093,Entire home/apt,177,3,0,,,203,136
21768382,Modern 2-BR in Boston + Top of The Line Amenities!,95459395,Bluebird,,West End,42.36345522431935,-71.06724210406655,Entire home/apt,180,3,0,,,203,137
21768555,Upscale 2 Bedroom in Boston near Fine Arts Museum!,95459395,Bluebird,,West End,42.364754083415065,-71.06869293129412,Entire home/apt,188,3,0,,,203,136
21769647,Comfy 1BR,158218784,Angela,,Dorchester,42.29424977539414,-71.0739380451976,Private room,40,2,19,2018-04-23,3.56,1,57
21770176,Modern and bright 1BR in Fort Point/Seaport,1798757,James,,South Boston Waterfront,42.34816227298987,-71.04968029067298,Entire home/apt,175,1,0,,,1,7
21770994,My Home,149629129,Nadia,,Roxbury,42.30957036231748,-71.08850595312714,Private room,70,4,1,2018-04-09,0.77,3,0
21771037,"Beautiful 4BD/2BA Gem! Near airport, city, subway!",30004413,Jeff,,East Boston,42.37007766011484,-71.03322369620481,Entire home/apt,228,1,36,2018-05-10,7.77,1,110
21782918,Luxury 1 Bedroom Apt next to Fenway Park in Boston,95459395,Bluebird,,Fenway,42.343719664281096,-71.10009308814021,Entire home/apt,133,3,0,,,203,136
21783476,Modern 1 Bedroom Apt in Fenway with gym,95459395,Bluebird,,Fenway,42.344098160164,-71.10024722476726,Entire home/apt,135,3,0,,,203,136
21783680,Fenway brand-new 1-BR close to Boston University!!,95459395,Bluebird,,Fenway,42.345290676599404,-71.10063793733086,Entire home/apt,177,3,0,,,203,137
21783865,Top-notch 1 bed apt with fitness center in Fenway!,95459395,Bluebird,,Fenway,42.34368843685122,-71.1013935158048,Entire home/apt,180,3,0,,,203,137
